peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
化石能源-煤炭-煤炭开采洗选,601666,平煤股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"平煤股份: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. 平煤股份: 平煤股份: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 49.27; moat 48.15; technology 52.50; market 57.81; quality 42.38; governance 66.15.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601666,2026-06-10T00:00:00+00:00
化石能源-煤炭-煤炭开采洗选,600546,山煤国际,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"山煤国际: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. 山煤国际: 山煤国际: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 49.20; moat 44.77; technology 45.58; market 59.04; quality 54.00; governance 68.69.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600546,2026-06-10T00:00:00+00:00
化石能源-煤炭-煤炭开采洗选,000937,冀中能源,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"冀中能源: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. 冀中能源: 冀中能源: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 49.02; moat 47.00; technology 48.92; market 55.96; quality 50.46; governance 66.85.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000937,2026-06-10T00:00:00+00:00
化石能源-煤炭-煤炭开采洗选,601918,新集能源,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"新集能源: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. 新集能源: 新集能源: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 48.15; moat 42.85; technology 41.83; market 55.96; quality 63.69; governance 66.38.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601918,2026-06-10T00:00:00+00:00
化石能源-煤炭-煤炭开采洗选,600925,苏能股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"苏能股份: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. 苏能股份: 苏能股份: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 46.89; moat 43.23; technology 46.42; market 51.96; quality 53.15; governance 67.77.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600925,2026-06-10T00:00:00+00:00
化石能源-煤炭-煤炭开采洗选,600997,开滦股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"开滦股份: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. 开滦股份: 开滦股份: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 46.78; moat 44.38; technology 47.67; market 54.27; quality 42.15; governance 69.62.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600997,2026-06-10T00:00:00+00:00
化石能源-煤炭-煤炭开采洗选,600395,盘江股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"盘江股份: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. 盘江股份: 盘江股份: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 46.73; moat 42.46; technology 48.08; market 50.73; quality 53.46; governance 65.69.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600395,2026-06-10T00:00:00+00:00
化石能源-煤炭-煤炭开采洗选,601101,昊华能源,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"昊华能源: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. 昊华能源: 昊华能源: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 46.53; moat 41.69; technology 42.25; market 49.04; quality 57.77; governance 69.15.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601101,2026-06-10T00:00:00+00:00
化石能源-煤炭-煤炭开采洗选,600508,上海能源,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"上海能源: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. 上海能源: 上海能源: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 45.78; moat 43.92; technology 47.50; market 45.04; quality 43.38; governance 70.31.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600508,2026-06-10T00:00:00+00:00
化石能源-煤炭-煤炭开采洗选,000552,甘肃能化,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"甘肃能化: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. 甘肃能化: 甘肃能化: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 45.68; moat 44.31; technology 49.33; market 44.27; quality 43.00; governance 68.00.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000552,2026-06-10T00:00:00+00:00
化石能源-煤炭-煤炭开采洗选,600180,*ST瑞茂,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"*ST瑞茂: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. *ST瑞茂: *ST瑞茂: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 45.23; moat 48.92; technology 41.00; market 54.88; quality 36.62; governance 65.23.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600180,2026-06-10T00:00:00+00:00
化石能源-煤炭-煤炭开采洗选,600971,恒源煤电,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"恒源煤电: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. 恒源煤电: 恒源煤电: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 44.96; moat 40.54; technology 51.00; market 42.58; quality 44.15; governance 68.46.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600971,2026-06-10T00:00:00+00:00
化石能源-煤炭-煤炭开采洗选,600123,兰花科创,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"兰花科创: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. 兰花科创: 兰花科创: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 44.03; moat 45.08; technology 43.42; market 45.50; quality 41.92; governance 67.08.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600123,2026-06-10T00:00:00+00:00
化石能源-煤炭-煤炭开采洗选,600758,辽宁能源,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"辽宁能源: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. 辽宁能源: 辽宁能源: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 43.28; moat 40.15; technology 46.00; market 40.58; quality 42.46; governance 67.31.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600758,2026-06-10T00:00:00+00:00
化石能源-煤炭-煤炭开采洗选,600121,郑州煤电,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"郑州煤电: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. 郑州煤电: 郑州煤电: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 43.14; moat 42.38; technology 49.17; market 37.50; quality 42.08; governance 65.00.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600121,2026-06-10T00:00:00+00:00
化石能源-煤炭-煤炭开采洗选,600403,大有能源,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"大有能源: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. 大有能源: 大有能源: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 41.57; moat 39.77; technology 46.83; market 38.12; quality 38.31; governance 65.46.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600403,2026-06-10T00:00:00+00:00
化石能源-煤炭-煤炭开采洗选,000571,新大洲A,reject,reject_for_now,,analyst_company_by_company_review,rejected because coal exposure lacks exceptional resource-cost or integration moat,"新大洲A: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases.","Reject for now. 新大洲A: 新大洲A: The company has coal mining, coal chemical, coal-power, or regional resource exposure, but the evidence does not show exceptional low-cost reserves, national vertical integration, globalized resource portfolio, or scarce coking-coal position strong enough versus retained coal cases. triage 41.36; moat 39.00; technology 46.00; market 38.73; quality 40.31; governance 65.92.","Coal groups should retain only exceptional resource-cost, integration, global, or scarce coking-coal platforms; ordinary commodity-cycle miners are rejected.",true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000571,2026-06-10T00:00:00+00:00
