peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
基础化工-化肥农药-农药,600486,扬农化工,reject,watch,direct_watch,analyst_company_by_company_review,direct watch for pesticide synthesis and pyrethroid/process leadership,"扬农化工 is retained as a process-chemistry pesticide leader, with synthesis capability, product history, and Sinochem ecosystem support. It is more defensible than ordinary formulation or distribution peers.","Watch. 扬农化工: 扬农化工 is retained as a process-chemistry pesticide leader, with synthesis capability, product history, and Sinochem ecosystem support. It is more defensible than ordinary formulation or distribution peers. triage 53.95; moat 47.79; technology 51.33; market 72.11; quality 55.52; governance 69.55.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600486,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,000525,红太阳,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"红太阳: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 红太阳: 红太阳: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 53.94; moat 54.85; technology 64.97; market 57.80; quality 39.82; governance 66.91.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=000525,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,300575,中旗股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"中旗股份: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 中旗股份: 中旗股份: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 53.30; moat 54.24; technology 62.55; market 57.20; quality 41.27; governance 67.27.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300575,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,301665,泰禾股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"泰禾股份: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 泰禾股份: 泰禾股份: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 53.20; moat 48.36; technology 51.64; market 62.77; quality 61.45; governance 70.09.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=301665,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,603810,丰山集团,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"丰山集团: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 丰山集团: 丰山集团: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 52.67; moat 51.82; technology 60.15; market 52.59; quality 49.45; governance 69.27.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603810,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,002258,利尔化学,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary watch for glufosinate and agrochemical process niche,利尔化学 is retained as a boundary process-chemistry case because glufosinate and related agrochemical synthesis capability provide a more technical niche than ordinary pesticide capacity. Cyclicality and pricing pressure keep it boundary.,Watch. 利尔化学: 利尔化学 is retained as a boundary process-chemistry case because glufosinate and related agrochemical synthesis capability provide a more technical niche than ordinary pesticide capacity. Cyclicality and pricing pressure keep it boundary. triage 52.19; moat 46.88; technology 51.85; market 67.38; quality 53.64; governance 68.45.,Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002258,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,002250,联化科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"联化科技: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 联化科技: 联化科技: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 51.96; moat 46.27; technology 53.18; market 64.95; quality 54.97; governance 67.36.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002250,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,002749,国光股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"国光股份: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 国光股份: 国光股份: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 51.33; moat 42.33; technology 53.67; market 53.56; quality 60.85; governance 71.00.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002749,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,600596,新安股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"新安股份: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 新安股份: 新安股份: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 50.98; moat 48.39; technology 51.24; market 68.71; quality 42.85; governance 69.36.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600596,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,603639,海利尔,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"海利尔: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 海利尔: 海利尔: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 50.85; moat 44.76; technology 57.09; market 59.26; quality 52.06; governance 67.00.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603639,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,600389,江山股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"江山股份: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 江山股份: 江山股份: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 50.69; moat 48.97; technology 46.03; market 65.56; quality 52.06; governance 66.45.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600389,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,603970,中农立华,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"中农立华: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 中农立华: 中农立华: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 49.83; moat 47.18; technology 47.91; market 65.68; quality 42.67; governance 65.55.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603970,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,002999,天禾股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"天禾股份: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 天禾股份: 天禾股份: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 49.37; moat 54.09; technology 41.00; market 66.41; quality 39.39; governance 65.18.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002999,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,605033,美邦股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"美邦股份: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 美邦股份: 美邦股份: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 49.09; moat 43.21; technology 57.00; market 43.98; quality 54.48; governance 68.09.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605033,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,603086,先达股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"先达股份: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 先达股份: 先达股份: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 47.80; moat 42.94; technology 51.36; market 53.08; quality 48.55; governance 67.55.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603086,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,300804,广康生化,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"广康生化: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 广康生化: 广康生化: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 47.65; moat 39.61; technology 59.58; market 41.92; quality 51.03; governance 69.18.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300804,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,001231,农心科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"农心科技: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 农心科技: 农心科技: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 47.49; moat 39.91; technology 51.06; market 43.86; quality 59.64; governance 69.73.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=001231,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,920866,绿亨科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"绿亨科技: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 绿亨科技: 绿亨科技: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 46.73; moat 39.30; technology 52.88; market 39.98; quality 56.73; governance 70.82.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.bse.cn/disclosure/announcement.html,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,300796,贝斯美,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"贝斯美: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 贝斯美: 贝斯美: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 46.58; moat 44.42; technology 50.42; market 45.56; quality 48.79; governance 67.73.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300796,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,920819,颖泰生物,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"颖泰生物: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 颖泰生物: 颖泰生物: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 46.56; moat 45.67; technology 46.82; market 55.26; quality 41.15; governance 66.09.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.bse.cn/disclosure/announcement.html,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,300261,雅本化学,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"雅本化学: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 雅本化学: 雅本化学: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 45.90; moat 41.12; technology 55.70; market 43.98; quality 45.09; governance 67.18.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300261,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,003042,中农联合,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"中农联合: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 中农联合: 中农联合: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 44.57; moat 42.03; technology 50.76; market 46.89; quality 38.67; governance 65.36.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=003042,2026-06-10T00:00:00+00:00
基础化工-化肥农药-农药,002513,蓝丰生化,reject,reject_for_now,,analyst_company_by_company_review,rejected because pesticide exposure is generic or covered by stronger retained peers,"蓝丰生化: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders.","Reject for now. 蓝丰生化: 蓝丰生化: The company has pesticide, crop-protection, active-ingredient, formulation, distribution, or agrochemical intermediate exposure, but the evidence does not show registrations, global channels, synthesis-route moat, or product-position strength enough versus retained pesticide leaders. triage 44.40; moat 42.64; technology 47.12; market 47.86; quality 42.91; governance 65.00.",Pesticide groups should retain registration/channel platforms and process-chemistry leaders; generic pesticide capacity is rejected.,true,https://www.szse.cn/disclosure/listed/notice/index.html?stock=002513,2026-06-10T00:00:00+00:00
