peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
休闲、生活及专业服务-专业服务-其他专业服务,601965,中国汽研,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a national automotive engineering and testing platform,中国汽研源自国家一类科研院所，拥有汽车安全、绿色、体验、智能网联和氢能等国家级检测/研发平台，并服务整车和产业政策标准。新能源汽车和智能驾驶迭代提高了第三方试验、标准和数据平台价值，资本难以短期复制其国家平台和主机厂信任。,Retained. 中国汽研: 中国汽研源自国家一类科研院所，拥有汽车安全、绿色、体验、智能网联和氢能等国家级检测/研发平台，并服务整车和产业政策标准。新能源汽车和智能驾驶迭代提高了第三方试验、标准和数据平台价值，资本难以短期复制其国家平台和主机厂信任。 triage 57.66; moat 47.82; technology 57.67; market 72.03; quality 60.88; governance 68.44.,"Retain automotive public-technology platforms when national labs, testing data, standards role, and OEM validation are central to industry upgrading.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH601965;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601965.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601965.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601965;https://www.caeri.com.cn,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,300797,钢研纳克,reject,watch,boundary_judged_watch,analyst_company_by_company_review,retained after boundary review as a metallurgical analysis and standards-service platform,钢研纳克源自钢铁工业试验所，是中国钢研旗下分析测试平台，覆盖检测服务、认证评价、分析仪器、标准物质、无损装备和计量校准。其材料分析、标准物质和冶金行业客户积累有技术壁垒，但市场空间较专用，作为材料检测边界观察。,Retained after boundary review. 钢研纳克: 钢研纳克源自钢铁工业试验所，是中国钢研旗下分析测试平台，覆盖检测服务、认证评价、分析仪器、标准物质、无损装备和计量校准。其材料分析、标准物质和冶金行业客户积累有技术壁垒，但市场空间较专用，作为材料检测边界观察。 triage 56.66; moat 44.29; technology 66.00; market 59.32; quality 60.85; governance 68.09.,"Boundary-retain material-testing platforms when standards materials, analytical instruments, sector data, and central-institute heritage create a specialized moat.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300797;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300797.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300797.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=300797;https://www.ncschina.com,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,603153,上海建科,reject,watch,boundary_judged_watch,analyst_company_by_company_review,retained after boundary review as a leading construction consulting and testing platform,上海建科在全过程工程咨询、监理、房屋鉴定、绿色建筑、环保咨询和检验检测方面具备国资背景、实验室群和国家级平台。建工咨询通常项目制且区域性强，但其上海城市更新、绿色建筑和综合实验室能力具备一定复合优势。,Retained after boundary review. 上海建科: 上海建科在全过程工程咨询、监理、房屋鉴定、绿色建筑、环保咨询和检验检测方面具备国资背景、实验室群和国家级平台。建工咨询通常项目制且区域性强，但其上海城市更新、绿色建筑和综合实验室能力具备一定复合优势。 triage 56.28; moat 47.97; technology 57.06; market 71.03; quality 54.35; governance 68.35.,"Boundary-retain construction consulting groups only when national platforms, dense labs, city-renewal references, and green-building capabilities differentiate them from generic design houses.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603153;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603153.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603153.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603153;https://www.sribs.com,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,688334,西高院,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a high-voltage electrical-equipment testing and standards platform,西高院长期从事高压开关、避雷器、绝缘子、电容器、变压器等检测、计量、认证及标准服务，承担多个国家质检中心、工程研究中心和标委会秘书处职能。特高压和输配电装备检测依赖高等级试验设施、标准地位和电网客户认可。,Retained. 西高院: 西高院长期从事高压开关、避雷器、绝缘子、电容器、变压器等检测、计量、认证及标准服务，承担多个国家质检中心、工程研究中心和标委会秘书处职能。特高压和输配电装备检测依赖高等级试验设施、标准地位和电网客户认可。 triage 56.06; moat 44.00; technology 61.09; market 59.21; quality 64.41; governance 70.29.,"Retain high-voltage testing platforms when UHV-capable facilities, statutory authorization, standards leadership, and grid-equipment customer qualification coexist.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688334;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688334.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688334.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688334;https://www.xihari.com,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,603060,国检集团,reject,watch,boundary_judged_watch,analyst_company_by_company_review,retained after boundary review as a building-material TIC and certification leader,国检集团源自中国建材总院检验认证业务，覆盖检验检测、认证评价、检测仪器、计量校准和科研服务，全国法人机构及国家/行业质检中心较多。建材检测增长不如高端装备检测，但公信力、认证平台和全国实验室网络形成中等壁垒。,Retained after boundary review. 国检集团: 国检集团源自中国建材总院检验认证业务，覆盖检验检测、认证评价、检测仪器、计量校准和科研服务，全国法人机构及国家/行业质检中心较多。建材检测增长不如高端装备检测，但公信力、认证平台和全国实验室网络形成中等壁垒。 triage 56.04; moat 49.50; technology 60.12; market 64.79; quality 53.85; governance 67.03.,"Boundary-retain sector TIC leaders when certification authority, national lab network, and instrument/standard services exceed ordinary regional testing.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603060;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603060.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603060.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603060;https://www.ctc.ac.cn,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,300635,中达安,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company review under the professional-services calibration.,"engineering supervision and project-management qualifications are useful but labor-hour/project based, with weak differentiation versus many regional consulting firms.","Rejected for now. 中达安: engineering supervision and project-management qualifications are useful but labor-hour/project based, with weak differentiation versus many regional consulting firms. triage 55.99; moat 54.12; technology 67.88; market 56.26; quality 40.68; governance 66.44.","Reject工程监理 and generic project-management companies unless special facilities, data, or regulated platform control creates a durable moat.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300635;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300635.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300635.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=300635;https://www.sino-daan.com,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,301449,天溯计量,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company review under the professional-services calibration.,"metrology laboratories and CNAS network are real, but the company is smaller and less strategically differentiated than retained comprehensive TIC leaders and national specialty labs.","Rejected for now. 天溯计量: metrology laboratories and CNAS network are real, but the company is smaller and less strategically differentiated than retained comprehensive TIC leaders and national specialty labs. triage 55.77; moat 49.85; technology 54.88; market 56.68; quality 62.12; governance 70.65.",Reject smaller generic metrology platforms when stronger nationwide TIC or statutory niche labs already cover the thesis.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301449;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301449.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301449.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=301449;https://www.tiansu.org,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,301297,富乐德,reject,watch,boundary_judged_watch,analyst_company_by_company_review,retained after boundary review as a semiconductor equipment precision-cleaning service supplier,富乐德为半导体和显示面板产线提供设备精密洗净、再生、表面处理和检测分析服务，客户导入、污染控制工艺、厂区就近服务和稳定性验证构成壁垒。与设备/材料龙头相比体量较小，但半导体产线服务黏性强。,Retained after boundary review. 富乐德: 富乐德为半导体和显示面板产线提供设备精密洗净、再生、表面处理和检测分析服务，客户导入、污染控制工艺、厂区就近服务和稳定性验证构成壁垒。与设备/材料龙头相比体量较小，但半导体产线服务黏性强。 triage 55.49; moat 46.79; technology 55.00; market 68.09; quality 56.79; governance 69.68.,"Boundary-retain semiconductor production-service suppliers when process control, fab qualification, proximity service, and yield impact make replacement difficult.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301297;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301297.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301297.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=301297;https://www.ftvas.com,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,300815,玉禾田,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company review under the professional-services calibration.,urban sanitation and public-service outsourcing is tender-driven and labor intensive; scale helps execution but does not prevent funded entrants or state-owned local operators from competing.,Rejected for now. 玉禾田: urban sanitation and public-service outsourcing is tender-driven and labor intensive; scale helps execution but does not prevent funded entrants or state-owned local operators from competing. triage 55.44; moat 48.41; technology 52.91; market 73.15; quality 51.71; governance 66.85.,Reject labor-intensive municipal outsourcing when the moat is mainly contract execution rather than proprietary technology or scarce authorization.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300815;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300815.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300815.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=300815;https://www.eit-sz.com,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,300887,谱尼测试,reject,watch,boundary_judged_watch,analyst_company_by_company_review,retained after boundary review as a weaker but still scaled comprehensive TIC platform,谱尼测试具备全国实验基地和CMA、CNAS、食品复检、CATL、CCC、计量、认证等资质，覆盖环境、食品、消费品、医药和工业检测。相对华测和广电计量，平台质量与经营弹性需折价，但全国实验室和多资质仍使其不宜按普通检测小公司剔除。,Retained after boundary review. 谱尼测试: 谱尼测试具备全国实验基地和CMA、CNAS、食品复检、CATL、CCC、计量、认证等资质，覆盖环境、食品、消费品、医药和工业检测。相对华测和广电计量，平台质量与经营弹性需折价，但全国实验室和多资质仍使其不宜按普通检测小公司剔除。 triage 55.28; moat 45.32; technology 60.94; market 53.56; quality 46.53; governance 70.38.,"Boundary-retain secondary TIC platforms only when national lab density and multi-license coverage are visible, while ranking them below stronger comprehensive leaders.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300887;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300887.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300887.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=300887;https://www.ponytest.com,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,300012,华测检测,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as the leading listed third-party testing and certification platform,华测检测是国内第三方检测认证龙头之一，服务覆盖消费品、工业品、生命科学、贸易保障、绿色低碳和数字认证等多个行业，具备全球服务网络、CNAS/CMA/CCC/欧盟NB等授权以及大量客户报告。其规模、品牌、公信力和多行业交叉销售显著强于普通区域检测机构。,Retained. 华测检测: 华测检测是国内第三方检测认证龙头之一，服务覆盖消费品、工业品、生命科学、贸易保障、绿色低碳和数字认证等多个行业，具备全球服务网络、CNAS/CMA/CCC/欧盟NB等授权以及大量客户报告。其规模、品牌、公信力和多行业交叉销售显著强于普通区域检测机构。 triage 54.66; moat 49.26; technology 46.33; market 72.59; quality 60.68; governance 69.32.,"Retain leading TIC platforms when brand trust, regulatory authorization, lab density, cross-industry coverage, and recurring customer demand reinforce one another.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300012;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300012.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300012.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=300012;https://www.cti-cert.com,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,603373,安邦护卫,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company review under the professional-services calibration.,"armed escort and security services have regional licenses, but cash logistics is structurally pressured and labor intensive; the thesis is not comparable to retained technical-service moats.","Rejected for now. 安邦护卫: armed escort and security services have regional licenses, but cash logistics is structurally pressured and labor intensive; the thesis is not comparable to retained technical-service moats. triage 54.41; moat 49.65; technology 50.36; market 65.56; quality 52.18; governance 69.24.",Reject regulated service franchises when the addressable activity is shrinking and operational labor dominates the moat.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603373;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603373.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603373.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603373;https://www.zjabhw.com,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,603698,航天工程,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a hard-process chemical-engineering technology platform,航天工程依托航天高温燃烧、传热、特种材料和控制技术，自主航天粉煤气化技术已工程化应用，并覆盖核心设备、工程设计、总承包和全生命周期服务。其壁垒来自工艺包、关键设备、工程经验和央企技术体系，而不是普通工程承包产能。,Retained. 航天工程: 航天工程依托航天高温燃烧、传热、特种材料和控制技术，自主航天粉煤气化技术已工程化应用，并覆盖核心设备、工程设计、总承包和全生命周期服务。其壁垒来自工艺包、关键设备、工程经验和央企技术体系，而不是普通工程承包产能。 triage 54.39; moat 47.68; technology 55.09; market 69.15; quality 51.47; governance 67.47.,"Retain engineering-technology companies when proprietary process packages, key equipment, project references, and lifecycle services form the moat.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603698;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603698.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603698.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603698;https://www.china-ceco.com,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,003035,南网能源,reject,watch,boundary_judged_watch,analyst_company_by_company_review,retained after boundary review as a grid-affiliated integrated energy-service platform,南网能源依托南方电网体系，从事工业、建筑、公共设施节能及综合能源项目投资运营。节能服务可被资本复制，但电网场景资源、项目筛选、能源诊断和长期运维能力使其具备边界观察价值。,Retained after boundary review. 南网能源: 南网能源依托南方电网体系，从事工业、建筑、公共设施节能及综合能源项目投资运营。节能服务可被资本复制，但电网场景资源、项目筛选、能源诊断和长期运维能力使其具备边界观察价值。 triage 54.24; moat 47.53; technology 50.21; market 69.62; quality 59.65; governance 65.62.,"Boundary-retain ESCO platforms only when grid affiliation, project access, energy-diagnosis capability, and long-duration operations reduce pure capital replicability.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ003035;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22003035.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22003035.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=003035;https://ny.csg.cn,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,300662,科锐国际,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company review under the professional-services calibration.,"professional recruitment and flexible staffing network is valuable, but compared with retained 外服控股 it has less embedded payroll/compliance infrastructure and remains cyclical/labor intensive.","Rejected for now. 科锐国际: professional recruitment and flexible staffing network is valuable, but compared with retained 外服控股 it has less embedded payroll/compliance infrastructure and remains cyclical/labor intensive. triage 53.51; moat 51.71; technology 46.45; market 72.56; quality 47.97; governance 67.29.",Reject weaker or more cyclical HR-service peers when one stronger national compliance-outsourcing platform is enough to cover the theme.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300662;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300662.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300662.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=300662;https://www.careerintlinc.com,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,300746,汉嘉数智,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company review under the professional-services calibration.,"building design and EPC services rely on people, local relationships, and project wins; technical qualifications do not create the same moat as retained special laboratories or process platforms.","Rejected for now. 汉嘉数智: building design and EPC services rely on people, local relationships, and project wins; technical qualifications do not create the same moat as retained special laboratories or process platforms. triage 53.39; moat 45.18; technology 56.82; market 59.50; quality 57.97; governance 65.53.",Reject design/EPC consulting firms where资质 and作品 are not enough to stop funded competitors from hiring teams and bidding.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300746;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300746.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300746.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=300746;https://www.cnhanjia.com,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,688133,泰坦科技,reject,watch,boundary_judged_watch,analyst_company_by_company_review,retained after boundary review as a laboratory supply-chain and scientific-service platform,泰坦科技以自主品牌、代理品牌和集成服务为科研及质控客户提供试剂、耗材、仪器、实验室建设和科研软件。其壁垒不是单一产品技术，而是SKU体系、客户账户、合规供应链和一站式服务；相对国际科学服务巨头仍需折价。,Retained after boundary review. 泰坦科技: 泰坦科技以自主品牌、代理品牌和集成服务为科研及质控客户提供试剂、耗材、仪器、实验室建设和科研软件。其壁垒不是单一产品技术，而是SKU体系、客户账户、合规供应链和一站式服务；相对国际科学服务巨头仍需折价。 triage 53.27; moat 46.35; technology 60.85; market 58.91; quality 44.09; governance 67.91.,"Boundary-retain scientific-service platforms when proprietary brands, SKU breadth, procurement workflow stickiness, and compliance logistics are visible.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688133;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688133.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688133.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688133;https://www.titansci.com,2026-06-09T14:13:13+00:00
休闲、生活及专业服务-专业服务-其他专业服务,603257,中国瑞林,reject,watch,boundary_judged_watch,analyst_company_by_company_review,retained after boundary review as a nonferrous-metallurgy engineering-technology platform,中国瑞林聚焦有色金属采选冶加全链条，披露闪速冶金、熔池冶金、湿法炼铜、再生铜、冶金装备、自动化和环保处置等核心技术。工程服务存在项目周期，但其在有色资源开发和冶金工艺包上的行业积累使其不同于普通设计院。,Retained after boundary review. 中国瑞林: 中国瑞林聚焦有色金属采选冶加全链条，披露闪速冶金、熔池冶金、湿法炼铜、再生铜、冶金装备、自动化和环保处置等核心技术。工程服务存在项目周期，但其在有色资源开发和冶金工艺包上的行业积累使其不同于普通设计院。 triage 52.93; moat 46.21; technology 52.64; market 64.85; quality 48.91; governance 66.68.,"Boundary-retain resource-engineering institutes when process packages, metallurgy know-how, resource-industry references, and digital solutions form the thesis.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603257;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603257.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603257.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603257;https://www.nerin.com,2026-06-09T14:13:13+00:00
